S.NO,Rank,Gender,Category,Branch,College
17509,31699,F,OC,ECE,LBCE
17510,23891,F,OC,ECE,LBCE
17511,28817,F,OC,ECE,LBCE
17512,26475,M,BC_C,ECE,LBCE
17513,23202,F,OC,ECE,LBCE
17514,26033,F,OC,ECE,LBCE
17515,85773,F,SC,ECE,LBCE
17516,37724,F,BC_D,ECE,LBCE
17517,28880,F,OC,ECE,LBCE
17518,35449,M,BC_D,ECE,LBCE
17519,20425,F,OC,ECE,LBCE
17520,40738,F,BC_E,ECE,LBCE
17521,76199,F,SC,ECE,LBCE
17522,38730,F,BC_A,ECE,LBCE
17523,31085,M,BC_D,ECE,LBCE
17524,34308,M,BC_D,ECE,LBCE
17525,27078,F,OC,ECE,LBCE
17526,84727,F,SC,ECE,LBCE
17527,35124,F,BC_D,ECE,LBCE
17528,25473,M,OC,ECE,LBCE
17529,34996,M,BC_D,ECE,LBCE
17530,100012,M,ST,ECE,LBCE
17531,76306,F,SC,ECE,LBCE
17532,23615,F,BC_A,ECE,LBCE
17533,27247,F,OC,ECE,LBCE
17534,74920,F,SC,ECE,LBCE
17535,28485,F,OC,ECE,LBCE
17536,27693,M,OC,ECE,LBCE
17537,24586,F,OC,ECE,LBCE
17538,30910,M,OC,ECE,LBCE
17539,28266,F,OC,ECE,LBCE
17540,47181,M,BC_B,ECE,LBCE
17541,45583,F,BC_A,ECE,LBCE
17542,48205,M,BC_B,ECE,LBCE
17543,25323,M,OC,ECE,LBCE
17544,84310,F,SC,ECE,LBCE
17545,56831,M,BC_C,ECE,LBCE
17546,48351,F,BC_B,ECE,LBCE
17547,95498,F,ST,ECE,LBCE
17548,29815,F,OC,ECE,LBCE
17549,49818,F,BC_B,ECE,LBCE
17550,84344,M,SC,ECE,LBCE
17551,28989,F,BC_D,ECE,LBCE
17552,29346,M,BC_D,ECE,LBCE
17553,88321,M,SC,ECE,LBCE
17554,25768,F,OC,ECE,LBCE
17555,37305,F,SC,ECE,LBCE
17556,49185,F,BC_B,ECE,LBCE
17557,24572,F,OC,ECE,LBCE
17558,32110,F,OC,ECE,LBCE
17559,28153,F,OC,ECE,LBCE
17560,71085,M,SC,ECE,LBCE
17561,35419,M,BC_A,ECE,LBCE
17562,35057,M,BC_B,ECE,LBCE
17563,44724,M,BC_A,ECE,LBCE
17564,41450,F,BC_A,ECE,LBCE
17565,84319,F,SC,ECE,LBCE
17566,27370,F,OC,ECE,LBCE
17567,31260,M,OC,ECE,LBCE
17568,71977,F,SC,ECE,LBCE
17569,30365,F,OC,ECE,LBCE
17570,28889,M,OC,ECE,LBCE
17571,30725,F,OC,ECE,LBCE
17572,24637,F,OC,ECE,LBCE
17573,35029,M,BC_A,ECE,LBCE
17574,32989,F,OC,ECE,LBCE
17575,41982,F,BC_B,ECE,LBCE
17576,83027,F,SC,ECE,LBCE
17577,33071,F,BC_D,ECE,LBCE
17578,84383,F,SC,ECE,LBCE
17579,26383,F,OC,ECE,LBCE
17580,40036,M,BC_B,ECE,LBCE
17581,21693,M,OC,ECE,LBCE
17582,30955,F,OC,ECE,LBCE
17583,23754,M,BC_D,ECE,LBCE
17584,33338,F,BC_B,ECE,LBCE
17585,46851,F,BC_E,ECE,LBCE
17586,41275,F,BC_D,ECE,LBCE
17587,43543,M,BC_B,ECE,LBCE
17588,48334,M,BC_A,ECE,LBCE
17589,39039,M,BC_B,ECE,LBCE
17590,20098,M,OC,ECE,LBCE
17591,30248,M,OC,ECE,LBCE
17592,48028,F,BC_B,ECE,LBCE
17593,102336,F,ST,ECE,LBCE
17594,51167,F,BC_A,ECE,LBCE
17595,47680,F,BC_B,ECE,LBCE
17596,35595,M,BC_A,ECE,LBCE
17597,30354,M,OC,ECE,LBCE
17598,28639,M,OC,ECE,LBCE
17599,112370,M,ST,ECE,LBCE
17600,32055,M,OC,ECE,LBCE
17601,30772,F,OC,ECE,LBCE
17602,33027,M,BC_D,ECE,LBCE
17603,21202,M,OC,ECE,LBCE
17604,42320.1,F,BC_D,ECE,LBCE
17605,35303,M,BC_D,ECE,LBCE
17606,29059,M,BC_E,ECE,LBCE
17607,24594,M,OC,ECE,LBCE
17608,44705,M,BC_E,ECE,LBCE
17609,39605,F,BC_B,ECE,LBCE
17610,82428,F,SC,ECE,LBCE
17611,38850,F,BC_E,ECE,LBCE
17612,31638,F,BC_D,ECE,LBCE
17613,122721,M,ST,ECE,LBCE
17614,29099,F,OC,ECE,LBCE
17615,52725,F,BC_A,ECE,LBCE
17616,85119,F,SC,ECE,LBCE
17617,47184,F,SC,ECE,LBCE
17618,24719,M,OC,ECE,LBCE
17619,26003,M,OC,ECE,LBCE
17620,49515,F,BC_B,ECE,LBCE
17621,40270,F,BC_B,ECE,LBCE
17622,45225,M,BC_A,ECE,LBCE
17623,34419,M,BC_A,ECE,LBCE
17624,45990,M,BC_B,ECE,LBCE
17625,61763,F,BC_E,ECE,LBCE
17626,31067,F,BC_B,ECE,LBCE
17627,59131,M,SC,ECE,LBCE
17628,33412,M,BC_B,ECE,LBCE
17629,25276,M,BC_D,ECE,LBCE
17630,39577,F,BC_B,ECE,LBCE
17631,49102,F,BC_A,ECE,LBCE
17632,38397,M,BC_E,ECE,LBCE
17633,25468,M,OC,ECE,LBCE
17634,26991,M,OC,ECE,LBCE
17635,27895,M,OC,ECE,LBCE
17636,27674,F,OC,ECE,LBCE
17637,107717,F,ST,ECE,LBCE
17638,58859,F,OC,EEE,LBCE
17639,122209,F,BC_D,EEE,LBCE
17640,49662,M,OC,EEE,LBCE
17641,62963,M,BC_D,EEE,LBCE
17642,64279,F,BC_D,EEE,LBCE
17643,95946,M,BC_D,EEE,LBCE
17644,83031,F,BC_E,EEE,LBCE
17645,43237,F,BC_D,EEE,LBCE
17646,78717,M,OC,EEE,LBCE
17647,98943,M,BC_D,EEE,LBCE
17648,56563,F,BC_B,EEE,LBCE
17649,108801,M,BC_A,EEE,LBCE
17650,96806,M,BC_D,EEE,LBCE
17651,93743,M,BC_B,EEE,LBCE
17652,128051,M,SC,EEE,LBCE
17653,78474,M,BC_D,EEE,LBCE
17654,51185,M,BC_B,EEE,LBCE
17655,97638,F,BC_E,EEE,LBCE
17656,66474,M,OC,EEE,LBCE
17657,117945,F,SC,EEE,LBCE
17658,46839,M,BC_D,EEE,LBCE
17659,100203,F,BC_D,EEE,LBCE
17660,45481,F,BC_B,EEE,LBCE
17661,99373,F,OC,EEE,LBCE
17662,118039,M,BC_A,EEE,LBCE
17663,122001,M,BC_E,EEE,LBCE
17664,65802,F,OC,EEE,LBCE
17665,122088,M,SC,EEE,LBCE
17666,91661,M,BC_D,EEE,LBCE
17667,139745,M,ST,EEE,LBCE
17668,81407,F,BC_D,EEE,LBCE
17669,57861,F,BC_B,EEE,LBCE
17670,29956,M,OC,EEE,LBCE
17671,49492,F,OC,EEE,LBCE
17672,107192,M,BC_A,EEE,LBCE
17673,82779,F,BC_B,EEE,LBCE
17674,86126,M,BC_D,EEE,LBCE
17675,58031,M,BC_A,EEE,LBCE
17676,48045,F,OC,EEE,LBCE
17677,53716,M,OC,EEE,LBCE
17678,80343,F,OC,EEE,LBCE
17679,120398,M,SC,EEE,LBCE
17680,44076,F,OC,EEE,LBCE
17681,108282,M,SC,EEE,LBCE
17682,76137,F,OC,EEE,LBCE
17683,111519,F,SC,EEE,LBCE
17684,93795,F,BC_B,EEE,LBCE
17685,41413,M,BC_D,EEE,LBCE
17686,43255,M,BC_D,EEE,LBCE
17687,100324,F,BC_B,EEE,LBCE
17688,88149,M,OC,EEE,LBCE
17689,65382,F,OC,EEE,LBCE
17690,130356,F,SC,EEE,LBCE
17691,73266,M,BC_B,EEE,LBCE
17692,124196,M,SC,EEE,LBCE
17693,72039,M,BC_B,EEE,LBCE
17694,91095,F,BC_B,EEE,LBCE
17695,118513,M,BC_A,EEE,LBCE
17696,55472,M,OC,EEE,LBCE
17697,78705,F,OC,EEE,LBCE
17698,151547,F,ST,EEE,LBCE
17699,84676,M,BC_D,EEE,LBCE
17700,127653,M,SC,EEE,LBCE
17701,76616,M,BC_B,EEE,LBCE
17702,58001,F,BC_B,EEE,LBCE
17703,94803,F,SC,EEE,LBCE
17704,122772,M,SC,EEE,LBCE
17705,79186,F,BC_D,EEE,LBCE
17706,80564,M,BC_A,EEE,LBCE
17707,37249,F,OC,EEE,LBCE
17708,62139,M,BC_B,EEE,LBCE
17709,96166,F,BC_D,EEE,LBCE
17710,65686,F,OC,EEE,LBCE
17711,124151,F,SC,EEE,LBCE
17712,99015,F,SC,EEE,LBCE
17713,77376,M,OC,EEE,LBCE
17714,118538,F,SC,EEE,LBCE
17715,56249,F,BC_D,EEE,LBCE
17716,87753,F,BC_D,EEE,LBCE
17717,128151,F,BC_A,EEE,LBCE
17718,70359.1,M,BC_D,EEE,LBCE
17719,87335,M,OC,EEE,LBCE
17720,72056,F,OC,EEE,LBCE
17721,91749,M,BC_B,EEE,LBCE
17722,92240,F,BC_D,EEE,LBCE
17723,93119,M,BC_D,EEE,LBCE
17724,72550,M,BC_E,EEE,LBCE
17725,131360,M,SC,EEE,LBCE
17726,109510,M,BC_A,EEE,LBCE
17727,99824,M,SC,EEE,LBCE
17728,89610,F,OC,EEE,LBCE
17729,88671,F,SC,EEE,LBCE
17730,118914,F,SC,EEE,LBCE
17731,90782,F,SC,EEE,LBCE
17732,59299,F,OC,EEE,LBCE
17733,51794,F,SC,EEE,LBCE
17734,22153,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17735,63137,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17736,85400,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17737,28447,F,BC_B,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17738,13172,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17739,32743,M,BC_A,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17740,15035,M,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17741,33949,F,BC_A,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17742,53604,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17743,15952,M,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17744,63064,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17745,52622,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17746,70435,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17747,32786,F,BC_B,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17748,19405,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17749,34658,M,BC_E,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17750,32889,M,BC_A,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17751,30593,M,BC_B,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17752,26569,F,BC_A,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17753,21934,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17754,10989,M,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17755,26162,M,BC_B,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17756,16476,F,BC_B,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17757,22593,F,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17758,14997,M,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17759,23644,M,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17760,33209,M,BC_A,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17761,28158,M,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17762,70372,F,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17763,19568,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17764,22169,M,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17765,13459,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17766,68061,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17767,19433,M,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17768,75701,M,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17769,31854,F,BC_B,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17770,20246,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17771,82210,F,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17772,37364,F,BC_E,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17773,33626,F,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17774,22523,F,BC_D,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17775,22653,F,BC_A,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17776,126046,M,ST,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17777,20442,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17778,18106,F,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17779,64344,F,SC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17780,20505,M,OC,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
17781,32156,M,BC_E,CSE(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),LBCE
